id,title,category,subcategory,content_en,content_hi,content_hng,content_bn,tags,favorite,usageCount,createdAt,updatedAt
resp-179,WhatsApp Auto-Reply,WhatsApp & Chat,WhatsApp Welcome,"Hi! Thanks for messaging {store_name}. We typically reply within {response_time}. For urgent help, call {phone_number}. Meanwhile, share your order ID for faster service.","नमस्ते! {store_name} को संदेश के लिए धन्यवाद। आमतौर पर {response_time} में जवाब। ज़रूरी हो तो कॉल: {phone_number}। ऑर्डर ID दें, तेज़ सेवा।",Hi! {store_name} ko message ke liye dhanyawad. {response_time} mein reply. Urgent: {phone_number}. Order ID do.,নমস্কার! {store_name} বার্তার জন্য ধন্যবাদ। উত্তর {response_time}।,whatsapp|auto-reply|chat,false,68,2024-08-03T12:00:00Z,2024-08-08T12:00:00Z
resp-180,WhatsApp Off-Hours,WhatsApp & Chat,WhatsApp Welcome,"Hi {customer_name}, thanks for your message! Our team is offline right now. We'll respond when we're back at {return_time}. For urgent order queries, please use the app.","नमस्ते {customer_name}, संदेश के लिए धन्यवाद! टीम अभी ऑफलाइन। वापसी {return_time} पर जवाब देंगे। ज़रूरी ऑर्डर सवाल के लिए ऐप इस्तेमाल करें।",Message ke liye dhanyawad! Team offline. {return_time} pe reply. Urgent ke liye app.,টিম অফলাইন। {return_time}-এ উত্তর দেব।,whatsapp|off-hours|chat,false,95,2024-09-09T12:00:00Z,2024-09-13T12:00:00Z
resp-181,WhatsApp Order Confirmation,WhatsApp & Chat,WhatsApp Order Update,"Hi {customer_name}, your order #{order_id} (₹{amount}) is confirmed! We'll keep you updated on WhatsApp. Track: {tracking_link}","नमस्ते {customer_name}, ऑर्डर #{order_id} (₹{amount}) कन्फर्म! WhatsApp पर अपडेट देंगे। ट्रैक: {tracking_link}",Order #{order_id} (₹{amount}) confirm! WhatsApp pe update. Track: {tracking_link},অর্ডার #{order_id} (₹{amount}) কনফার্ম!,whatsapp|order|confirmation,false,228,2024-07-21T12:00:00Z,2024-07-24T12:00:00Z
resp-182,WhatsApp Delivery Alert,WhatsApp & Chat,WhatsApp Order Update,"Hi {customer_name}, your order #{order_id} is out for delivery! Agent will arrive by {delivery_time}. Keep ₹{amount} ready if COD. Tracking: {tracking_link}","नमस्ते {customer_name}, ऑर्डर #{order_id} डिलीवरी के लिए! एजेंट {delivery_time} तक। COD हो तो ₹{amount} तैयार। ट्रैक: {tracking_link}",Order #{order_id} delivery! Agent {delivery_time} tak. COD: ₹{amount}. Track: {tracking_link},অর্ডার #{order_id} ডেলিভারি! COD: ₹{amount}।,whatsapp|delivery|alert,true,129,2024-08-07T12:00:00Z,2024-08-08T12:00:00Z
resp-183,WhatsApp Delivered,WhatsApp & Chat,WhatsApp Order Update,"Hi {customer_name}, your order #{order_id} has been delivered! ✅ Hope you love it. Any issues, just message here. Would you mind sharing a quick review? {review_link}","नमस्ते {customer_name}, ऑर्डर #{order_id} डिलीवर हो गया! ✅ पसंद आए तो बताएँ। समस्या हो तो यहीं संदेश दें। रिव्यू? {review_link}",Order #{order_id} deliver hua! ✅ Issue ho toh message. Review? {review_link},অর্ডার #{order_id} ডেলিভার! ✅ সমস্যা হলে জানান।,whatsapp|delivered|update,false,46,2024-07-22T12:00:00Z,2024-07-23T12:00:00Z
resp-184,WhatsApp Support Handover,WhatsApp & Chat,WhatsApp Support,"Hi {customer_name}, I've shared your query with our support team. They'll revert on this chat within {response_time}. Your reference: #{ticket_id}. Anything else in the meantime?","नमस्ते {customer_name}, आपका सवाल सपोर्ट टीम को दिया। इसी चैट पर {response_time} में जवाब। रेफरेंस: #{ticket_id}। और कुछ?",Query support team ko diya. Isi chat pe {response_time} mein reply. Ref: #{ticket_id}.,সাপোর্ট টিমে দিয়েছি। {response_time}-এ উত্তর। রেফ: #{ticket_id}।,whatsapp|support|handover,false,110,2024-07-21T12:00:00Z,2024-07-21T12:00:00Z
resp-185,WhatsApp Quick Reply,WhatsApp & Chat,WhatsApp Support,"Hi {customer_name}, thanks for your message! Here's a quick answer to common questions:
• Order status: Check app or share order ID
• Returns: Within 7 days, unused
• Payment: UPI, cards, COD accepted
Anything specific I can help with?","नमस्ते {customer_name}, संदेश के लिए धन्यवाद! आम सवालों के जवाब:
• ऑर्डर: ऐप या ID दें
• रिटर्न: 7 दिन, अप्रयुक्त
• पेमेंट: UPI, कार्ड, COD
विशेष मदद चाहिए?","Common answers:
• Order: App ya ID do
• Returns: 7 din, unused
• Payment: UPI, cards, COD
Specific help?","সাধারণ প্রশ্ন:
• অর্ডার: অ্যাপ বা ID
• রিটার্ন: ৭ দিন
• পেমেন্ট: UPI, কার্ড, COD",whatsapp|quick-reply|chat,false,193,2024-09-04T12:00:00Z,2024-09-06T12:00:00Z
resp-186,WhatsApp Order ID Request,WhatsApp & Chat,WhatsApp Support,"Hi {customer_name}, to help you faster, please share your order ID (starts with #). You'll find it in your order confirmation SMS or email. Once I have it, I can pull up your details right away.","नमस्ते {customer_name}, तेज़ मदद के लिए ऑर्डर ID (# से शुरू) दें। SMS या ईमेल में मिलेगा। मिलते ही विवरण देख लूँगा।",Order ID (# se shuru) do. SMS ya email mein milega.,অর্ডার ID (# দিয়ে শুরু) দিন। SMS/ইমেলে আছে।,whatsapp|order-id|request,false,243,2024-07-27T12:00:00Z,2024-07-30T12:00:00Z
resp-187,Vendor Onboarding Welcome,Vendor & Multi-branch,Vendor Onboarding,"Hi {vendor_name}, welcome to {store_name} as a vendor partner! Your onboarding is complete. Add your first product and start selling. Our team is here if you need help.","नमस्ते {vendor_name}, {store_name} वेंडर पार्टनर के रूप में स्वागत! ऑनबोर्डिंग पूरी। पहला प्रोडक्ट जोड़कर बिक्री शुरू करें। मदद चाहिए तो बताएँ।",Vendor partner ke roop mein swagat! Onboarding done. Pehla product add karke selling start karo.,ভেন্ডর পার্টনার হিসেবে স্বাগত! অনবোর্ডিং সম্পূর্ণ।,vendor|onboarding|welcome,false,176,2024-07-26T12:00:00Z,2024-07-31T12:00:00Z
resp-188,Vendor KYC Required,Vendor & Multi-branch,Vendor Onboarding,"Hi {vendor_name}, to activate payouts, please complete KYC:
• GST certificate
• Bank account details
• PAN card
Upload at: {kyc_link}. Activation within 48 hours of submission.","नमस्ते {vendor_name}, पेआउट एक्टिवेट करने के लिए KYC:
• GST प्रमाणपत्र
• बैंक खाता
• PAN कार्ड
अपलोड: {kyc_link}। 48 घंटों में एक्टिव।","Payout activate ke liye KYC: GST, bank, PAN. Upload: {kyc_link}. 48 ghante mein active.","পেআউটের জন্য KYC: GST, ব্যাংক, PAN। আপলোড: {kyc_link}।",vendor|kyc|required,true,177,2024-07-26T12:00:00Z,2024-07-28T12:00:00Z
resp-189,Vendor KYC Approved,Vendor & Multi-branch,Vendor Onboarding,"Hi {vendor_name}, your KYC is approved! ✅ Payouts are now active. First payout for your sales will be processed on {payout_date}. Happy selling!","नमस्ते {vendor_name}, KYC मंज़ूर! ✅ पेआउट एक्टिव। पहला पेआउट {payout_date} को। बिक्री शुभकामना!",KYC approved! ✅ Payouts active. First payout {payout_date} ko.,KYC অনুমোদিত! ✅ পেআউট অ্যাকটিভ।,vendor|kyc|approved,false,206,2024-09-05T12:00:00Z,2024-09-10T12:00:00Z
resp-190,New Branch Setup,Vendor & Multi-branch,Branch Management,"Hi {vendor_name}, to add a new branch, go to Settings → Branches → Add New. Enter branch name, address, and inventory. Each branch manages its own orders and stock separately.","नमस्ते {vendor_name}, नई ब्रांच के लिए Settings → Branches → Add New। नाम, पता, इन्वेंटरी डालें। हर ब्रांच अपने ऑर्डर और स्टॉक स्वतंत्र रूप से संभालती।","New branch: Settings → Branches → Add New. Name, address, inventory. Har branch alag.",নতুন ব্রাঞ্চ: Settings → Branches → Add New।,vendor|branch|setup,false,102,2024-09-09T12:00:00Z,2024-09-09T12:00:00Z
resp-191,Branch Order Rerouted,Vendor & Multi-branch,Branch Management,"Hi {customer_name}, due to stock availability, your order #{order_id} is being fulfilled by our {branch_name} branch instead. Delivery timeline remains the same. Tracking: {tracking_link}","नमस्ते {customer_name}, स्टॉक के कारण ऑर्डर #{order_id} हमारी {branch_name} ब्रांच से जा रहा। डिलीवरी समय वही। ट्रैक: {tracking_link}",Order #{order_id} {branch_name} branch se. Delivery same. Track: {tracking_link},অর্ডার #{order_id} {branch_name} ব্রাঞ্চ থেকে।,vendor|branch|rerouted,false,125,2024-07-23T12:00:00Z,2024-07-24T12:00:00Z
resp-192,Branch Inventory Sync,Vendor & Multi-branch,Branch Management,"Hi {vendor_name}, your branch {branch_name} inventory is now synced with the main dashboard. Stock updates will reflect in real time across all branches.","नमस्ते {vendor_name}, ब्रांच {branch_name} की इन्वेंटरी मुख्य डैशबोर्ड से सिंक हो गई। स्टॉक अपडेट रियल-टाइम में सभी ब्रांच में दिखेंगे।",Branch {branch_name} inventory synced. Real-time stock updates.,ব্রাঞ্চ {branch_name} ইনভেন্টরি সিঙ্কড।,vendor|branch|sync,false,214,2024-09-03T12:00:00Z,2024-09-06T12:00:00Z
resp-193,Payout Processed,Vendor & Multi-branch,Payout & Settlement,"Hi {vendor_name}, your payout of ₹{amount} for sales between {period_start} and {period_end} has been processed to your bank account {bank_last_4}. Expected credit: {credit_date}.","नमस्ते {vendor_name}, {period_start}–{period_end} की बिक्री का ₹{amount} पेआउट बैंक {bank_last_4} में प्रोसेस। क्रेडिट: {credit_date}।",Payout ₹{amount} process hua bank {bank_last_4} mein. Credit: {credit_date}.,পেআউট ₹{amount} ব্যাংকে প্রসেস। ক্রেডিট: {credit_date}।,vendor|payout|processed,true,206,2024-08-24T12:00:00Z,2024-08-25T12:00:00Z
resp-194,Payout Delayed,Vendor & Multi-branch,Payout & Settlement,"Hi {vendor_name}, your payout of ₹{amount} is delayed due to {delay_reason}. New expected date: {new_date}. We apologize for the inconvenience.","नमस्ते {vendor_name}, ₹{amount} पेआउट {delay_reason} के कारण देरी से। नया दिन: {new_date}। असुविधा के लिए क्षमा।","Payout ₹{amount} delay, reason: {delay_reason}. New date: {new_date}.","পেআউট দেরি, কারণ: {delay_reason}।",vendor|payout|delayed,false,11,2024-09-01T12:00:00Z,2024-09-06T12:00:00Z
resp-195,Payout Statement,Vendor & Multi-branch,Payout & Settlement,"Hi {vendor_name}, your payout statement for {month} is ready. Total sales: ₹{total_sales}. Commission: ₹{commission}. Net payout: ₹{net_payout}. Download: {statement_link}","नमस्ते {vendor_name}, {month} का पेआउट स्टेटमेंट तैयार। कुल बिक्री: ₹{total_sales}। कमीशन: ₹{commission}। नेट पेआउट: ₹{net_payout}। डाउनलोड: {statement_link}","{month} payout statement ready. Sales ₹{total_sales}, commission ₹{commission}, net ₹{net_payout}.",{month} পেআউট স্টেটমেন্ট। মোট বিক্রি ₹{total_sales}।,vendor|payout|statement,false,107,2024-09-03T12:00:00Z,2024-09-05T12:00:00Z
resp-196,Order Modification Request,Orders & Delivery,Order Status,"Hi {customer_name}, I can help modify order #{order_id}. Please share what you'd like to change (address, items, quantity). Note: modifications are only possible before dispatch.","नमस्ते {customer_name}, ऑर्डर #{order_id} में बदलाव मदद करूँगा। बताएँ क्या बदलना है (पता, आइटम, क्वांटिटी)। डिस्पैच से पहले ही संभव।",Order #{order_id} mein change madad karunga. Kya badalna hai batao. Dispatch se pehle hi possible.,অর্ডার #{order_id} পরিবর্তন। ডিসপ্যাচের আগেই সম্ভব।,order|modification|request,false,226,2024-08-29T12:00:00Z,2024-08-29T12:00:00Z
resp-197,Order Cancellation Confirmation,Orders & Delivery,Order Status,"Hi {customer_name}, order #{order_id} has been successfully cancelled. Refund of ₹{amount} (if prepaid) will be processed within {refund_days} business days to your original payment method.","नमस्ते {customer_name}, ऑर्डर #{order_id} कैंसिल हो गया। रिफंड ₹{amount} (प्रीपेड हो तो) {refund_days} दिनों में।",Order #{order_id} cancel ho gaya. Refund ₹{amount} {refund_days} din mein.,অর্ডার #{order_id} বাতিল। রিফান্ড {refund_days} দিনে।,order|cancellation|confirmation,false,76,2024-07-28T12:00:00Z,2024-07-30T12:00:00Z
resp-198,Delivery Agent Contact,Orders & Delivery,Out for Delivery,"Hi {customer_name}, your delivery agent for order #{order_id} is {agent_name}. Phone: {agent_phone}. You can call them directly if you need to coordinate the delivery.","नमस्ते {customer_name}, ऑर्डर #{order_id} का डिलीवरी एजेंट {agent_name}। फोन: {agent_phone}। सीधे संपर्क कर सकते हैं।",Delivery agent {agent_name}. Phone: {agent_phone}. Directly call kar sakte ho.,ডেলিভারি এজেন্ট {agent_name}। ফোন: {agent_phone}।,delivery|agent|contact,false,135,2024-08-05T12:00:00Z,2024-08-08T12:00:00Z
resp-199,Payment Confirmation,Payments & Billing,Payment Failed,"Hi {customer_name}, we've received ₹{amount} for order #{order_id} via {payment_method}. Transaction ID: {txn_id}. Thank you for your payment!","नमस्ते {customer_name}, ऑर्डर #{order_id} के लिए ₹{amount} प्राप्त ({payment_method})। ट्रांज़ैक्शन ID: {txn_id}। धन्यवाद!",₹{amount} mil gaya order #{order_id} ke liye ({payment_method}). Txn ID: {txn_id}.,₹{amount} পেয়েছি অর্ডার #{order_id}-এর জন্য। Txn ID: {txn_id}।,payment|confirmation|received,false,220,2024-08-03T12:00:00Z,2024-08-07T12:00:00Z
resp-200,Customer Appreciation,Customer Support,Satisfaction Check,"Hi {customer_name}, we just wanted to take a moment to thank you for being a loyal {store_name} customer. Customers like you make our work meaningful. Here's a small token of gratitude: {appreciation_offer}","नमस्ते {customer_name}, {store_name} के वफ़ादार ग्राहक होने के लिए धन्यवाद। आप जैसे ग्राहक हमें प्रेरित करते हैं। छोटा तोहफ़ा: {appreciation_offer}",Loyal customer hone ke liye dhanyawad. Aap jaise customer inspire karte hain. Tohfa: {appreciation_offer},বিশ্বস্ত গ্রাহক হওয়ার জন্য ধন্যবাদ। উপহার: {appreciation_offer},appreciation|loyalty|customer,false,245,2024-08-25T12:00:00Z,2024-08-25T12:00:00Z
resp-201,Service Outage Notice,Customer Support,FAQ Answers,"Hi {customer_name}, we're experiencing a temporary service disruption affecting {affected_service}. Our team is working on it and we expect to be back by {restore_time}. Sorry for the inconvenience!","नमस्ते {customer_name}, {affected_service} में अस्थायी बाधा। टीम काम कर रही, {restore_time} तक ठीक। असुविधा के लिए क्षमा!","{affected_service} mein temporary issue. Team kaam kar rahi, {restore_time} tak theek.",{affected_service}-এ সাময়িক সমস্যা। {restore_time}-এ ঠিক হবে।,service|outage|notice,false,229,2024-09-08T12:00:00Z,2024-09-10T12:00:00Z
